ID,invoiceNumber_jaro,invoiceNumber_jaro_inv,invoiceNumber_damlev,invoiceNumber_q2,invoiceNumber_q3,invoiceNumber_long2,invoiceNumber_long3,invoiceNumber_sw,suppName_jaro,suppName_damlev,suppName_q2,suppName_q3,suppName_long2,suppName_long3,suppName_long4,same_suppRef,same_baseAmount,same_enteredDate,same_paidDate,same_user,duplicate
17036,0,0,0,0,0,0,0,0,1,1,1,1,0.8,0.8,0.6,1,0,1,0,0,1
17037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
17038,0.963333333,0.869047619,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0
17039,0.797333333,0.733333333,0.6,0.5,0.333333333,0.6,0.6,0.6,1,1,1,1,1,1,1,1,0,1,0,1,0
17040,0,0,0,0,0,0,0,0.075,0.447916667,0.09375,0,0,0,0,0,0,0,1,0,0,0
17041,0.909333333,0.866666667,0.8,0.75,0.666666667,0.8,0.8,0.8,1,1,1,1,1,1,0.666666667,1,0,1,0,1,0
17042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
17043,0.511904762,0.490079365,0,0,0,0,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0
17044,0.913333333,0.777777778,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
17045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,1,1
17046,0.583333333,0.583333333,0.25,0.142857143,0,0.25,0,0.15,0.483818342,0.156216931,0,0,0,0,0,0,0,0,0,0,1
17047,1,1,1,1,1,1,1,1,0.616319444,0.25,0.199404762,0,0.133928571,0,0,0,0,1,0,0,1
17048,0.981666667,0.958333333,0.875,0.923076923,0.909090909,0.933333333,0.933333333,0.933333333,1,1,1,1,1,1,1,1,0,1,0,0,1
17049,0.944,0.944,0.8,0.571428571,0,0.888888889,0,0.622222222,1,1,1,1,0.75,0.5,0.25,1,0,1,0,0,1
17050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0,1,1,0
17051,1,1,1,1,1,1,1,1,0.632407407,0.444444444,0.308333333,0.104166667,0.266666667,0.166666667,0,0,0,1,0,1,1
17052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0,0,1,0,0,1
17053,0.909333333,0.866666667,0.8,0.75,0.666666667,0.8,0.8,0.8,1,1,1,1,1,1,0.6,1,1,1,1,1,0
17054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6,1,0,1,0,1,1
17055,0.976,0.870518519,0.9,0.777777778,0.75,0.8,0.8,0.8,1,1,1,1,1,0.75,0.5,1,0,1,1,1,0
17056,0.80952381,0.885714286,0.714285714,0.666666667,0.6,0.714285714,0.714285714,0.657142857,1,1,1,1,1,1,0.6,1,0,1,0,0,1
17057,1,1,1,1,1,1,1,1,0.413580247,0.148148148,0,0,0,0,0,0,0,1,0,1,0
17058,0.848888889,0.777777778,0.666666667,0.6,0.5,0.666666667,0.666666667,0.666666667,1,1,1,1,1,1,0.5,1,1,1,1,1,0
17059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,0,0,1
17060,1,1,1,1,1,1,1,1,0.666666667,0.666666667,0.666666667,0.666666667,1,1,1,0,0,0,0,0,0
17061,0.954666667,0.933333333,0.8,0.857142857,0.8,0.888888889,0.888888889,0.888888889,1,1,1,1,1,1,1,1,0,1,0,0,1
17062,1,1,1,1,1,1,1,1,0.487872575,0.110615079,0.036458333,0,0.074074074,0,0,0,0,1,0,0,1
17063,0.95047619,0.904761905,0.857142857,0.833333333,0.8,0.857142857,0.857142857,0.857142857,1,1,1,1,1,0.8,0.6,1,0,1,1,1,0
17064,0.777777778,0.813333333,0.375,0.142857143,0,0.25,0,0.175,0.545524691,0.25462963,0.064102564,0,0.133333333,0,0,0,1,0,0,1,0
17065,0.963333333,0.916666667,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0
17066,0.733333333,0.797333333,0.6,0.5,0.333333333,0.6,0.6,0.52,1,1,1,1,1,1,1,1,1,1,1,1,0
17067,0.777777778,0.777777778,0.666666667,0.6,0.5,0.666666667,0.666666667,0.633333333,1,1,1,1,1,1,0.666666667,1,1,1,1,1,0
17068,0.941333333,0.825,0.7,0.666666667,0.625,0.7,0.7,0.7,1,1,1,1,1,1,0.75,1,0,1,1,1,0
17069,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17070,0.913333333,0.833333333,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
17071,1,1,1,1,1,1,1,1,0.470238095,0.21875,0.166666667,0.1,0.214285714,0.214285714,0,0,0,1,0,0,1
17072,0.971666667,0.968333333,0.875,0.769230769,0.545454545,0.933333333,0.933333333,0.773333333,1,1,1,1,1,1,0.666666667,1,0,1,0,1,1
17073,0.588888889,0.577777778,0.166666667,0,0,0,0,0.181818182,0.620231481,0.36468254,0.289285714,0.225,0.321428571,0.25,0,0,0,1,1,0,0
17074,0.75,0.85,0.625,0.571428571,0.5,0.625,0.625,0.55,1,1,1,1,1,1,1,1,0,1,0,1,1
17075,0.472222222,0,0,0,0,0,0,0.2,0.459455668,0.183080808,0,0,0,0,0,0,0,1,0,0,0
17076,0.99829932,0.976190476,0.928571429,0.96,0.956521739,0.962962963,0.962962963,0.962962963,1,1,1,1,1,1,1,1,0,1,1,1,1
17077,0.495726496,0.495726496,0.153846154,0,0,0,0,0.084210526,0.516761364,0.323232323,0.25,0.225,0.04,0,0,0,0,0,0,0,0
17078,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.5,1,0,1,1,1,1
17079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
17080,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,1,1,1
17081,0.95047619,0.904761905,0.857142857,0.833333333,0.8,0.857142857,0.857142857,0.857142857,1,1,1,1,1,1,0.666666667,1,1,1,1,1,0
17082,1,1,1,1,1,1,1,1,0.634887566,0.317410714,0.284285714,0.225,0.333333333,0.25,0.25,0,0,1,0,1,1
17083,0.965,0.975,0.875,0.769230769,0.545454545,0.933333333,0.666666667,0.773333333,1,1,1,1,1,0.8,0.4,1,0,1,0,1,1
17084,0.902777778,0.849708995,0.777777778,0.533333333,0.307692308,0.705882353,0.470588235,0.564705882,1,1,1,1,1,0.666666667,0.333333333,1,0,1,0,0,1
17085,0.913333333,0.833333333,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
17086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
17087,1,1,1,1,1,1,1,1,0.775037037,0.55,0.579059829,0.496969697,0.657142857,0.657142857,0.19047619,0,0,1,0,1,1
17088,0.942857143,0.912380952,0.857142857,0.666666667,0.6,0.714285714,0.714285714,0.714285714,1,1,1,1,1,0.666666667,0.333333333,1,0,1,1,1,0
17089,0.933333333,0.888888889,0.833333333,0.8,0.75,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,1,1,0,1,1,1,0
17090,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1
17091,0.782857143,0.737142857,0.571428571,0.333333333,0.2,0.428571429,0.428571429,0.428571429,0.454695767,0.145833333,0.113636364,0,0.166666667,0,0,0,1,1,1,1,0
17092,1,1,1,1,1,1,1,1,0.528559404,0.242424242,0.083333333,0,0.222222222,0,0,0,1,0,1,1,0
17093,0.986394558,0.988095238,0.928571429,0.88,0.782608696,0.962962963,0.962962963,0.874074074,1,1,1,1,1,0.833333333,0.666666667,1,0,1,0,0,1
17094,0.933333333,0.822222222,0.833333333,0.8,0.75,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,0.75,1,1,1,1,1,0
17095,0.977777778,0.855555556,0.833333333,0.818181818,0.8,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,1,1,1,1,1,0,0
17096,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.666666667,1,0,1,1,0,1
17097,0.666666667,0.583333333,0.375,0.285714286,0.166666667,0.375,0.375,0.375,1,1,1,1,1,1,1,1,1,1,1,1,0
17098,0.944444444,0.966666667,0.833333333,0.888888889,0.857142857,0.909090909,0.909090909,0.909090909,1,1,1,1,1,1,0.5,1,0,1,0,1,1
17099,0.963333333,0.916666667,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0
17100,0.540740741,0.911111111,0.555555556,0.666666667,0.6,0.714285714,0.714285714,0.714285714,1,1,1,1,0.5,0.5,0.5,1,0,1,1,1,1
17101,1,1,1,1,1,1,1,1,0.430829125,0.153030303,0.041666667,0,0.0625,0,0,0,0,1,0,1,1
17102,0.963333333,0.869047619,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,0.666666667,0.333333333,1,1,1,0,1,1
17103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,1,1
17104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
17105,0.897460317,0.849206349,0.571428571,0.5,0.4,0.571428571,0.571428571,0.571428571,1,1,1,1,1,1,1,1,0,1,1,1,0
17106,0.857142857,0.93877551,0.571428571,0.7,0.666666667,0.727272727,0.727272727,0.727272727,1,1,1,1,1,1,0.5,1,0,1,0,0,1
17107,0.984220907,0.836829837,0.846153846,0.833333333,0.818181818,0.846153846,0.846153846,0.846153846,1,1,1,1,1,1,1,1,1,1,1,1,0
17108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
17109,0.913333333,0.777777778,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
17110,1,1,1,1,1,1,1,1,0.542012617,0.278083028,0.162698413,0.052083333,0.25,0.15,0,0,0,1,0,0,1
17111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,0,1,1,1,1
17112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,0,1,1
17113,0.619047619,0.619047619,0.428571429,0.333333333,0.2,0.428571429,0.428571429,0.428571429,1,1,1,1,1,1,0.5,1,1,1,1,1,0
17114,0.9,0.833333333,0.625,0.571428571,0.5,0.625,0.625,0.625,1,1,1,1,1,0.666666667,0.333333333,1,0,1,1,1,0
17115,0.972694812,0.894379932,0.869565217,0.818181818,0.714285714,0.826086957,0.826086957,0.739130435,1,1,1,1,0.8,0.8,0.6,1,0,1,0,1,0
17116,0.805714286,0.714285714,0.571428571,0.5,0.4,0.571428571,0.571428571,0.571428571,1,1,1,1,1,1,1,1,1,1,1,1,0
17117,0.956666667,0.923333333,0.875,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,0.5,1,1,1,1,1,0
17118,0.963333333,0.916666667,0.875,0.857142857,0.833333333,0.875,0.875,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0
17119,0.577777778,0.577777778,0.333333333,0,0,0,0,0.181818182,0.666666667,0.7,0.666666667,0.666666667,0.666666667,0.333333333,0,0,0,1,0,1,0
17120,0.841269841,0.975238095,0.857142857,0.909090909,0.888888889,0.923076923,0.923076923,0.923076923,1,1,1,1,1,0.666666667,0.333333333,1,0,1,0,1,1
17121,0.966060606,0.878787879,0.818181818,0.8,0.777777778,0.818181818,0.818181818,0.818181818,1,1,1,1,1,1,0.8,1,0,1,0,0,0
17122,0.595238095,0.595238095,0.285714286,0,0,0,0,0.181818182,0.77407619,0.518730159,0.407977208,0.266666667,0.632323232,0.333333333,0,0,0,1,0,1,0
17123,0.993939394,0.96969697,0.909090909,0.947368421,0.941176471,0.952380952,0.952380952,0.952380952,1,1,1,1,1,1,0.666666667,1,0,1,0,0,1
17124,0.996666667,0.972222222,0.916666667,0.952380952,0.947368421,0.956521739,0.956521739,0.956521739,1,1,1,1,1,1,0.333333333,1,0,1,1,1,0
17125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,1,1,1
17126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
17127,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,1,0,1,0,1,1
17128,0.953125,0.841666667,0.625,0.75,0.727272727,0.769230769,0.769230769,0.769230769,1,1,1,1,1,1,0.5,1,0,1,0,1,1
17129,0.498412698,0.498412698,0.133333333,0,0,0,0,0.068965517,1,1,1,1,1,1,1,1,0,1,1,1,0
17130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
17131,0.916666667,0.963333333,0.875,0.857142857,0.833333333,0.875,0.875,0.85,0.59992284,0.331018519,0.155982906,0.075757576,0.228571429,0.133333333,0,0,0,1,0,0,1
17132,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,0,1,1,1,0
17133,0.848888889,0.777777778,0.666666667,0.6,0.5,0.666666667,0.666666667,0.666666667,1,1,1,1,1,1,1,1,0,1,0,1,0
17134,0.972,0.985333333,0.9,0.823529412,0.666666667,0.947368421,0.736842105,0.821052632,1,1,1,1,1,0.666666667,0.333333333,1,0,1,0,1,1
17135,0.875,0.925,0.625,0.727272727,0.666666667,0.769230769,0.769230769,0.769230769,1,1,1,1,1,1,1,1,0,1,0,1,1
17136,0.666666667,0.666666667,0.5,0.333333333,0,0.5,0,0.5,1,1,1,1,1,1,0.5,1,1,1,1,1,0
17137,1,1,1,1,1,1,1,1,0.497354497,0.476190476,0.333333333,0.333333333,0.5,0.5,0.5,0,0,1,0,1,1
17138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
17139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
17140,0.952110901,0.97752573,0.913043478,0.818181818,0.761904762,0.869565217,0.869565217,0.826086957,1,1,1,1,0.666666667,0.666666667,0.666666667,1,1,1,1,1,0
17141,0.96,0.967619048,0.857142857,0.727272727,0.444444444,0.923076923,0.615384615,0.738461538,1,1,1,1,1,1,0.75,1,0,1,0,0,1
17142,0.983030303,0.939393939,0.818181818,0.8,0.777777778,0.818181818,0.818181818,0.818181818,1,1,1,1,1,0.8,0.6,1,1,1,1,1,0
17143,0.6,0.516666667,0.4,0.333333333,0.25,0.4,0.4,0.4,1,1,1,1,1,1,0.5,1,1,1,1,1,0
17144,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.25,0,1,1,1,1,1
17145,0.420168067,0.3767507,0.058823529,0,0,0,0,0.051612903,1,1,1,1,1,1,1,1,0,1,0,0,1
17146,0.85,0.75,0.625,0.571428571,0.5,0.625,0.625,0.625,1,1,1,1,1,1,1,1,1,1,1,1,0
17147,0.5,0.5,0.25,0.142857143,0,0.25,0,0.2,0.511111111,0,0,0,0,0,0,0,0,0,0,0,0
17148,0.373015873,0.373015873,0.142857143,0.181818182,0,0.307692308,0,0.246153846,0.713194444,0.500347222,0.388888889,0.291666667,0.375,0.25,0,0,0,1,0,0,0
17149,0.984242424,0.972,0.909090909,0.947368421,0.941176471,0.952380952,0.952380952,0.838095238,0.203703704,0.083333333,0,0,0,0,0,0,0,1,0,0,1
17150,0.971666667,0.968333333,0.875,0.769230769,0.545454545,0.933333333,0.933333333,0.773333333,1,1,1,1,1,1,1,1,0,1,0,0,1
17151,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.75,1,0,1,0,1,1
17152,0.85,0.75,0.625,0.571428571,0.5,0.625,0.625,0.625,1,1,1,1,1,1,1,1,0,1,1,1,0
17153,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.5,0,0,1,0,0,1
17154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0,0,1,0,1,1
17155,0.956190476,0.971428571,0.857142857,0.727272727,0.666666667,0.769230769,0.769230769,0.738461538,1,1,1,1,1,1,0.666666667,1,0,1,1,1,1
17156,1,1,1,1,1,1,1,1,0.300099206,0.098214286,0.0375,0,0.090909091,0,0,0,0,1,0,0,1
17157,0.916666667,0.956666667,0.75,0.833333333,0.8,0.857142857,0.857142857,0.857142857,1,1,1,1,1,1,1,1,0,1,0,0,1
17158,0.933333333,0.888888889,0.833333333,0.8,0.75,0.833333333,0.833333333,0.833333333,1,1,1,1,1,1,1,1,0,1,1,1,0
17159,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17160,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,0,1,1,1,1
17161,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.333333333,1,0,1,0,1,1
17162,1,1,1,1,1,1,1,1,0.894444444,0.791666667,0.75,0.75,1,1,1,0,0,1,0,0,1
17163,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333333,0.666666667,1,0,1,1,1,1
17164,0.436507937,0.436507937,0.142857143,0,0,0,0,0.092307692,0.147222222,0.047619048,0,0,0,0,0,0,0,1,0,1,0
17165,1,1,1,1,1,1,1,1,0.60462963,0.458333333,0.388888889,0.333333333,0.428571429,0.333333333,0,0,0,1,0,1,1
17166,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.666666667,1,0,0,0,0,0
17167,0.597069597,0.597069597,0.461538462,0.416666667,0.181818182,0.615384615,0.461538462,0.230769231,1,1,1,1,1,1,0.5,1,1,1,1,1,0
17168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
17169,0,0,0,0,0,0,0,0,0.534206349,0.254285714,0.1,0,0.088888889,0,0,0,0,1,0,1,0
17170,1,1,1,1,1,1,1,1,0.908134921,0.841071429,0.8,0.8,0.6,0.6,0.6,0,0,1,0,0,1
17171,1,1,1,1,1,1,1,1,0.596759259,0.455555556,0.356481481,0.328125,0.433333333,0.433333333,0,0,0,1,0,0,1
17172,0.866666667,0.930666667,0.6,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,0,1,0,0,1
17173,1,1,1,1,1,1,1,1,0.412962963,0.161111111,0,0,0,0,0,0,0,1,0,0,1
17174,1,1,1,1,1,1,1,1,0.932539683,0.857142857,0.833333333,0.833333333,0.666666667,0.666666667,0.666666667,0,0,1,0,0,0
17175,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.333333333,1,1,1,0,1,1
17176,0.952904239,0.926739927,0.785714286,0.8,0.695652174,0.888888889,0.888888889,0.785185185,1,1,1,1,1,1,1,1,0,1,0,0,1
17177,0.913333333,0.777777778,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
17178,0.916666667,0.963333333,0.875,0.857142857,0.833333333,0.875,0.875,0.85,1,1,1,1,1,1,1,1,0,1,0,1,1
17179,1,1,1,1,1,1,1,1,0.468253968,0.178571429,0,0,0,0,0,0,0,1,0,0,1
17180,1,1,1,1,1,1,1,1,0.431547619,0.169642857,0.041666667,0,0.1,0,0,0,0,1,0,1,1
17181,0.683333333,0.683333333,0.375,0.285714286,0.166666667,0.375,0.375,0.375,1,1,1,1,1,1,1,1,1,1,0,1,0
17182,0.967407407,0.931851852,0.888888889,0.75,0.714285714,0.777777778,0.777777778,0.777777778,1,1,1,1,1,0.75,0.5,0,1,1,1,0,1
17183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,0,1,0,1,0
17184,0.633333333,0.633333333,0.4,0.285714286,0,0.444444444,0,0.4,0.448386243,0.149801587,0,0,0,0,0,0,0,1,0,0,0
17185,0.666666667,0.666666667,0.375,0.285714286,0.166666667,0.375,0.375,0.375,1,1,1,1,1,1,1,1,1,1,1,1,0
17186,0.521052632,0.471929825,0.157894737,0,0,0,0,0.068965517,1,1,1,1,1,1,0.666666667,1,0,1,0,1,1
17187,0.544444444,0.544444444,0.1,0,0,0,0,0.105263158,0,0.05952381,0,0,0,0,0,0,0,1,0,1,0
17188,0.916666667,0.956666667,0.75,0.833333333,0.8,0.857142857,0.857142857,0.857142857,1,1,1,1,1,1,0.5,1,1,1,1,0,1
17189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,1,0,0,0
17190,0.873333333,0.833333333,0.75,0.666666667,0.5,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
17191,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
17192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
17193,0.514285714,0.514285714,0.142857143,0,0,0,0,0.084210526,0.517908249,0.251641414,0,0,0,0,0,0,0,0,0,0,1
17194,0.990666667,0.966666667,0.9,0.941176471,0.933333333,0.947368421,0.947368421,0.947368421,1,1,1,1,1,1,0.6,1,0,1,0,0,1
17195,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,0.666666667,1,0,1,0,0,0
17196,0.813777778,0.683068783,0.6,0.705882353,0.533333333,0.631578947,0.631578947,0.631578947,1,1,1,1,1,1,0.6,1,0,1,1,1,0
17197,1,1,1,1,1,1,1,1,0.682186949,0.464550265,0.393939394,0.333333333,0.435897436,0.333333333,0,0,0,1,0,0,1
17198,0.70995671,0.70995671,0.454545455,0.4,0.222222222,0.545454545,0.363636364,0.345454545,0.598627826,0.290574495,0.189628483,0,0.202105263,0,0,0,1,1,0,1,0
17199,1,1,1,1,1,1,1,1,1,1,1,1,0.8,0.8,0.6,1,0,0,1,1,0
17200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0,0,0,0,1
17201,0.916666667,0.956666667,0.75,0.714285714,0.666666667,0.75,0.75,0.725,1,1,1,1,1,1,1,1,1,1,0,0,0
17202,0.905185185,0.905185185,0.466666667,0.6,0.555555556,0.636363636,0.636363636,0.636363636,1,1,1,1,1,0.6,0.4,1,0,1,0,0,1
17203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
17204,0.956666667,0.916666667,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,0.666666667,0.333333333,1,0,1,1,1,0
17205,1,1,1,1,1,1,1,1,0.395270655,0.224893162,0,0,0,0,0,0,1,1,1,1,0
17206,0.99829932,0.976190476,0.928571429,0.96,0.956521739,0.962962963,0.962962963,0.962962963,1,1,1,1,1,0.666666667,0.666666667,1,0,1,1,1,1
17207,0.466666667,0.466666667,0.2,0,0,0,0,0.12,0.557374339,0.197916667,0,0,0,0,0,0,0,1,0,1,0
17208,0.75,0.85,0.625,0.571428571,0.5,0.625,0.625,0.55,1,1,1,1,1,1,1,1,0,1,1,1,1
17209,0.85,0.683333333,0.625,0.571428571,0.5,0.625,0.625,0.625,1,1,1,1,1,1,0.5,1,1,1,1,1,0
17210,0.909090909,0.967272727,0.727272727,0.823529412,0.8,0.842105263,0.842105263,0.842105263,0.743055556,0.6875,0.666666667,0.666666667,0.333333333,0.333333333,0.333333333,0,0,1,0,1,1
17211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
17212,0.913333333,0.833333333,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
17213,1,1,1,1,1,1,1,1,0.685185185,0.477777778,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,1,0,0,0
17214,0.957777778,0.977333333,0.9,0.823529412,0.666666667,0.947368421,0.947368421,0.821052632,1,1,1,1,1,0.666666667,0.666666667,1,0,1,0,1,1
17215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8,1,1,1,1,1,1
17216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,0,1,1,1,0
17217,0.523809524,0.523809524,0.285714286,0.166666667,0,0.285714286,0,0.285714286,1,1,1,1,1,1,1,1,0,1,1,1,0
17218,0.968209343,0.979238754,0.941176471,0.875,0.8,0.941176471,0.941176471,0.882352941,1,1,1,1,0.857142857,0.714285714,0.714285714,1,1,1,1,1,0
17219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
17220,0.916666667,0.963333333,0.875,0.857142857,0.833333333,0.875,0.875,0.85,1,1,1,1,1,1,1,1,0,0,0,0,0
17221,0.438131313,0.438131313,0.181818182,0,0,0,0,0.105263158,0.644777778,0.449444444,0.395833333,0.313333333,0.491428571,0.434285714,0.114285714,0,0,1,0,0,0
17222,1,1,1,1,1,1,1,1,0.446949074,0.240625,0.183333333,0,0.380952381,0,0,0,0,1,0,0,1
17223,0.985333333,0.972,0.9,0.823529412,0.666666667,0.947368421,0.736842105,0.821052632,1,1,1,1,1,1,0.75,1,0,1,1,1,1
17224,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,1,1,0,1,1
17225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,0,1,1
17226,0.866666667,0.930666667,0.6,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,0.666666667,1,0,1,0,1,1
17227,0.916666667,0.372222222,0.5,0.642857143,0.615384615,0.666666667,0.666666667,0.666666667,0.706481481,0.669444444,0.625,0.625,0.333333333,0.333333333,0.333333333,0,0,1,0,0,1
17228,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,1,0,1,0,0,1
17229,0.476811594,0.893509767,0.434782609,0.580645161,0.551724138,0.606060606,0.606060606,0.606060606,1,1,1,1,0.5,0.5,0.5,1,0,1,0,0,1
17230,0.969387755,0.972789116,0.857142857,0.75,0.636363636,0.846153846,0.846153846,0.738461538,1,1,1,1,1,1,0.5,1,0,1,0,1,1
17231,0.797333333,0.733333333,0.6,0.5,0.333333333,0.6,0.6,0.6,1,1,1,1,1,1,0.666666667,1,0,1,0,1,0
17232,1,1,1,1,1,1,1,1,0.830687831,0.80952381,0.685185185,0.666666667,0.666666667,0.666666667,0.666666667,0,0,1,0,1,1
17233,1,1,1,1,1,1,1,1,1,1,1,1,0.6,0.6,0.6,1,0,1,0,1,1
17234,0.555555556,0.388888889,0,0,0,0,0,0.133333333,1,1,1,1,1,1,0.666666667,1,0,1,0,0,1
17235,1,1,1,1,1,1,1,1,0.95,0.916666667,0.9,0.9,1,1,1,1,0,1,0,0,1
17236,0.812222222,0.709259259,0.4,0.64,0.608695652,0.666666667,0.666666667,0.666666667,1,1,1,1,1,1,1,1,0,1,0,1,1
17237,0.956666667,0.869047619,0.75,0.714285714,0.666666667,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0
17238,1,1,1,1,1,1,1,1,0.782242063,0.682142857,0.625,0.583333333,0.625,0.5,0.5,0,0,1,1,0,1
17239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
17240,0.910714286,0.981666667,0.875,0.923076923,0.909090909,0.933333333,0.933333333,0.933333333,1,1,1,1,1,1,0.75,1,0,1,0,1,1
17241,0.972451791,0.749158249,0.772727273,0.761904762,0.75,0.772727273,0.772727273,0.772727273,1,1,1,1,1,1,1,1,0,1,1,1,0
17242,1,1,1,1,1,1,1,1,0.726851852,0.583333333,0.5,0.5,0.5,0.5,0.5,0,0,1,0,0,1
17243,0.88,0.772190476,0.6,0.444444444,0.375,0.5,0.5,0.5,1,1,1,1,1,1,0.75,1,0,1,1,1,0
17244,1,1,1,1,1,1,1,1,0.715308642,0.277777778,0.4375,0.380952381,0.555555556,0.555555556,0.555555556,0,0,1,1,1,0
17245,0.85,0.75,0.625,0.571428571,0.5,0.625,0.625,0.625,1,1,1,1,1,1,1,1,1,1,1,1,0
